"mdl_url","title_en","year","eps","title_zh","genres","tags"
"/61043-special-task","Special Task",2020,34,"特别任务","Crime","Police Department Setting"
"/61017-sheng-suan","Odds to Win",2020,40,"胜算","Thriller, Crime, Drama","Spy Male Lead, Chinese Communist Party, Historical Fiction, Chinese Republican Era, World War 2, Espionage, War, Suspense"
"/60963-the-principle","The Principle",2019,29,"上道","Mystery, Romance, Sci-Fi","Superpower, Injury, Male Chases Female First, Slow Romance, Amnesia, Investigation"
"/60913-battle-strike-team-rescue-engine","Battle Strike Team: Rescue Engine",2016,52,"巨神战击队之超救分队","Action, Tokusatsu, Drama, Sci-Fi","Superhero Male Lead, Friendship"
"/60649-armor-hero-captor","Armor Hero Captor",2015,52,"铠甲勇士捕将","Tokusatsu",""
"/59799-the-warring-states-period","The Warring States Period",2014,40,"婆媳的战国时代","Life, Drama, Family","Hateful Mother-in-Law"
"/59687-jin-ling-battle","Jin Ling Battle",2016,40,"战金岭","Historical, Crime, Drama, War","Spy Male Lead, Chinese Communist Party, Kuomintang (KMT), Battle, Historical Fiction, Chinese Republican Era, Espionage"
"/59679-the-city-of-fog","The City of Fog",2012,34,"雾都","Historical, War","Disaster"
"/58979-dark-disciple","Dark Disciple",2017,10,"暗徒","Action, Thriller, Mystery, Drama","Investigation, Miniseries, Strong Female Lead, Web Series, Detective, Suspense"
"/58771-er-long-hu-love-story-2020","Er Long Hu Love Story 2020",2020,24,"二龙湖爱情故事2020","Comedy, Drama",""
"/58759-ge-nie-faction","Ge Nie Faction",2020,12,"盖聂门","Historical, Mystery","Historical Fiction, Chinese Republican Era, Investigation"
"/58603-fa-wang-zhui-ji","Fa Wang Zhui Ji",2020,30,"法网追击","Mystery, Crime","Police Department Setting, Gang, Investigation, Detective"
"/58379-anthology-of-abnormal-events","Anthology of Abnormal Events",2017,13,"非正常事件集","Thriller, Mystery","Investigation, Suspense"
"/57363-intelligent-detective","Intelligent Detective",2012,26,"卜案","Historical, Mystery","Detective Fiction, Detective Male Lead, Historical Fiction, Tang Dynasty, Investigation"
"/56847-faith","The Indomitable Mission",2022,42,"信仰","Military, Historical, Romance","Chinese Communist Party, Kuomintang (KMT), Historical Fiction, Chinese Republican Era"
"/56243-beautiful-trap","Beautiful Trap",2014,33,"美丽背后","Mystery, Romance, Drama","City Setting, Investigation"
"/55991-ni-qing-chun-2","Inverse Youth 2",2019,15,"逆青春 2","Romance, Youth, Sports","School Setting, Soccer Player Male Lead, Teammates' Relationship, Adapted From A Web Novel, Athlete Male Lead, Suspension, Soccer"
"/55711-ji-qing-de-sui-yue","The Passionate Years",2019,36,"激情的岁月","Drama",""
"/55639-love-tears-us-apart","Love Tears Us Apart",2018,38,"忘情歌","Romance, Drama","Revenge"
"/55043-the-three-disciples-of-swallow-li","The Three Disciples of Swallow Li",2013,35,"燕子李三之门徒","Action, Historical, Romance, Martial Arts","Historical Fiction, Chinese Republican Era"
"/54905-come-on-sisi","Come On Sisi",2020,24,"加油吧，思思","Comedy, Drama",""
"/54761-awakener","Awakener",2014,32,"觉醒者","Historical, Drama, Political","Historical Fiction, Second Sino-Japanese War, Chinese Republican Era"
"/54687-final-hit","Final Hit",2012,37,"绝杀","Adventure, Historical, Mystery, Crime","Historical Fiction, Chinese Republican Era, Investigation"
"/54481-winner","Winner",2016,40,"决胜","Drama, War",""
"/54449-country-love-12","Country Love Season 12",2020,60,"乡村爱情 12","Comedy, Romance, Family","Village Setting, Countryside Setting"
"/54447-liu-lao-gen-3","Liu Lao Gen Season 3",2020,42,"刘老根 3","Comedy, Family","Village Setting"
"/54345-my-baby","My Baby",2015,32,"我的寶貝","Romance, Drama",""
"/54295-wo-pa-lai-bu-ji","I Can't Stand Being Waiting",2019,52,"我怕来不及","Romance, Family",""
"/53819-jue-jing-zhu-jian","Jue Jing Zhu Jian",2019,36,"绝境铸剑","Military, Historical, Romance, Drama, War",""
"/53569-bite-of-china-s2","Bite of China S2",2014,8,"舌尖上的中国 第二季","Food, Documentary","Miniseries, Cooking"
"/53567-the-river-from-heaven","The River From Heaven",2015,6,"天河","Documentary","Tibetan Setting, Miniseries"
"/53525-my-undercover-career","My Undercover Career",2014,40,"我的绝密生涯","Thriller, Romance, Crime, War","Suspense, Family, Drama, Spy Male Lead, Chinese Communist Party, Kuomintang (KMT), Historical Fiction, Chinese Republican Era, Espionage"
"/53523-legend-of-the-raiders","Legend of the Raiders",2019,24,"镇灵攻略","Action, Drama, Fantasy",""
"/53519-my-name-is-liu-chuan-shuo","My Name Is Liu Chuan Shuo",2015,27,"我叫刘传说","Historical, Drama, War","Propaganda, Historical Fiction, Second Sino-Japanese War, Chinese Republican Era"
"/53207-the-warring-states-period","The Warring States Period",2019,7,"风云战国之列国","Historical, Documentary","Miniseries"
"/53183-bite-of-china-s1","Bite of China S1",2012,7,"舌尖上的中国 第一季","Food, Documentary","Miniseries, Cooking"
"/53181-aerial-china","Aerial China",2017,6,"航拍中国 第一季","Documentary","Miniseries"
"/53155-undercover-team-behind-enemy-lines","Undercover Team: Behind Enemy Lines",2012,35,"敌后便衣队传奇","Action, Military, Drama",""
"/53083-yong-yi-sheng-qu-ai-ni","Yong Yi Sheng Qu Ai Ni",2014,42,"用一生去爱你","Historical, Romance, Drama","Family"
"/52871-incredible-family","Incredible Family",2017,48,"吾儿可教","Drama, Family",""
"/52683-my-uncle-zhou-enlai","My Uncle Zhou Enlai",2016,41,"我的伯父周恩来","Drama","Biographical"
"/52681-leader","Leader",2014,36,"领袖","Historical","Revolution"
"/52567-university-life","University Life",2019,12,"大学宿舍生活","Romance, Life, Youth, Sports","Student Supporting Character, Student Female Lead, Student Male Lead, Dormitory Setting, School Setting, Roommates' Relationship, Athlete Male Lead, Young Adult Female Lead, Young Adult Male Lead, Hardship"
"/52453-war-in-the-sky","War in the Sky",2014,36,"战火连天","Drama, War",""
"/52447-war-and-peace","War And Peace",2016,27,"大世界","Romance, Drama",""
"/52405-family-treasure","Family Treasure",2013,25,"我家有宝","Drama, Family","City Setting"
"/52403-grand-courtyard","Grand Courtyard",2014,41,"深宅1927","Drama",""
"/52397-i-am-zhao-chuanqi","I Am Zhao Chuanqi",2015,45,"我是赵传奇","War",""
"/52385-years-of-passion","Years of Passion",2018,40,"奔腾岁月","Drama","City Setting"
"/52383-hunting-wolf","Hunting Wolf",2017,42,"猎豺狼","Historical, Crime, Drama","Kuomintang (KMT), Historical Fiction, Chinese Republican Era, Espionage"
"/52379-white-lies-2","White Lies 2",2014,40,"真爱谎言2","Romance, Drama",""
"/52377-the-promise","The Promise",2013,46,"生死相依","Life, Drama","City Setting"
"/52171-our-age-of-innocence","Our Age Of Innocence",2016,45,"我們的純真年代","Business, Romance, Drama, Family","Countryside Setting"
"/52133-zui-mei-de-an-pai","Zui Mei De An Pai",2019,45,"最美的安排","Comedy, Family","City Setting"
"/52131-blue-shield","Blue Shield",2016,30,"国家底线","Mystery, Law","Anti-Corruption, Investigation"
"/52129-zhan-di-shi-hou","Zhan Di Shi Hou",2013,32,"战地狮吼","Historical, Drama, War","Opera Singer Female Lead, Historical Fiction, Second Sino-Japanese War, Chinese Republican Era, Music"
"/52127-hong-liu","Hong Liu",2014,32,"洪流","Drama, War","Revolution"
"/52125-yuan-chong-huan","Yuan Chong Huan",2018,39,"袁崇焕","Historical, Drama","Historical Fiction, Biographical"
"/52123-jin-yu-yao-a-promise-of-gold","Jin Yu Yao: A Promise of Gold",2015,40,"金玉瑶: 一诺千金","Business, Romance, War",""
"/51963-mi-sha-mingdan-secret-murder-list","Mi Sha Mingdan: Secret Murder List",2012,30,"秘杀名单","Thriller, Historical, Crime","Espionage, Suspense, Spy Supporting Character, Chinese Communist Party, Kuomintang (KMT), Historical Fiction, Chinese Republican Era"
"/51621-hankou-wharf","Hankou Wharf",2012,33,"汉口码头","Drama",""
"/51545-wo-jia-de-chun-qiu-dong-xia","Wo Jia De Chun Qiu Dong Xia",2013,33,"我家的春秋冬夏","Romance, Family","Family Conflict, Conflict"
"/51525-tracks-in-the-snow-forest","Tracks in the Snow Forest",2017,64,"林海雪原","Drama","Historical Legend"
"/51517-the-grand-join-forces","The Grand Join Forces",2016,36,"长征大会师","Drama, Political","Revolution"
"/51511-red-sakura-sword","Red Sakura Sword",2014,32,"红樱剑","Historical, Crime, War","Historical Fiction, Second Sino-Japanese War, Chinese Republican Era, Espionage"
"/51337-justice","Justice",2014,37,"守望正义","Mystery, Law","Investigation"
"/51107-cold-mountain","Cold Mountain",2016,40,"寒山令","Historical, Drama, War","Historical Fiction, Second Sino-Japanese War, Chinese Republican Era"
"/51071-state-mission","State Mission",2012,29,"特别使命","Thriller","Suspense"
"/51053-ai-jia-bu-jia","Ai Jia Bu Jia",2013,34,"爱嫁 不嫁","Comedy, Romance",""
"/51049-youth-without-limits","Youth Without Limits",2014,38,"青春无极限","Romance, Youth",""
"/51047-the-waves","The Waves",2015,44,"巨浪","Romance, War",""
"/51043-happy-q-bot-ii","Happy Q-Bot II",2015,50,"快乐酷宝第二部","Sci-Fi","Made For Children"
"/50995-fatal-action","Fatal Action",2015,38,"致命行动","Historical","Anti-War"
"/50751-my-kungfu-father-in-law","My Kungfu Father-in-law",2016,40,"我的岳父会武术","Comedy, Family",""
"/50683-yong-bu-ditou","Yong Bu Ditou",2015,46,"永不低头","Drama, Family",""
"/50671-empty-nest-grandpa","Empty Nest Grandpa",2015,32,"空巢姥爺","",""
"/50177-to-cheer-for-youth","To Cheer for Youth",2018,32,"为青春点赞","Life",""
"/50073-i-m-your-all-match","I'm Your All Match",2016,36,"我是你的百搭","Romance, Drama",""
"/50063-pearl-dragon","Pearl Dragon",2012,34,"明珠游龙","Historical","Historical Fiction, Ming Dynasty"
"/49883-xue-ding-shan","Xue Ding Shan",2014,40,"薛丁山","Historical","Historical Fiction, Tang Dynasty"
"/49859-the-spy-war","The Spy War",2016,40,"暗战危城","Historical, Drama",""
"/49545-the-legendary-sniper","The Legendary Sniper",2014,36,"传奇的狙击手","Action, Military, Thriller, War","Suspense"
"/49489-yu-you-and-her-county-clerk","Yu You and her County Clerk",2018,38,"右玉和她的县委书记们","Life","Rural Life"
"/49367-national-children","National Children",2019,40,"国家孩子","Drama","Mongolian Setting"
"/49151-my-father-my-soldier","My Father My Soldier",2018,43,"我的父亲我的兵","Military, Drama, Family, War",""
"/49041-wrath-of-the-wolf","Wrath of the Wolf",2014,34,"怒放","Romance, War","Historical Legend"
"/48629-in-the-spring","In The Spring",2017,32,"春天里","",""
"/48561-first-marriage","First Marriage",2018,60,"初婚","Romance, Drama, Family","Adapted From A Novel"
"/47987-fight-on-the-tip","Fight on the Tip",2015,42,"刀尖上的搏殺","Drama, War",""
"/47619-the-autumn-harvest-uprising","The Autumn Harvest Uprising",2017,32,"秋收起义","Historical, Drama, War",""
"/47615-the-spies","The Spies",2013,30,"窮追不舍","Military, Historical, Drama",""
"/47487-generation-of-dignity","Generation of Dignity",2014,44,"一代枭雄","Drama","Historical Legend"
"/47429-green-love","Green Love",2017,26,"青恋","Romance, Drama",""
"/46815-the-big-case-on-the-mekong-river","The Big Case on the Mekong River",2014,34,"湄公河大案","Thriller, Crime, Drama","Suspense"
"/46351-qing-chun-peng-you-quan","Qing Chun Peng You Quan",2016,100,"青春朋友圈","Comedy, Romance, Youth","Friendship"
"/46339-green-porcelain","Green Porcelain",2012,40,"青瓷","Romance, Drama","Workplace Setting"
"/46329-scent-of-a-woman","Scent of a Woman",2012,26,"青春四十","Romance, Drama","Sismance, Friendship"
"/46111-the-road-of-light","The Road of Light",2018,40,"诚忠堂","Drama",""
"/46075-qian-fu-zai-li-ming-zhi-qian","Qian Fu Zai Li Ming Zhi Qian",2016,44,"潛伏在黎明之前","Thriller","Suspense"
"/46063-banana-boy","Banana Boy",2012,10,"成人記","Comedy, Romance, Youth","Short Length Series, Miniseries, Web Series"
"/45745-immediately-the-world","Immediately the World",2015,40,"馬上天下","Drama, War","Adapted From A Novel"
"/45543-super-density","Super Density",2018,12,"超密","Thriller, Romance, Sci-Fi","Web Series, Suspense"
"/45535-beibu-gulf-people","Beibu Gulf People",2018,32,"北部湾人家","Business","Economics, Family, Friendship"
"/45477-invincible-knights-errant","Invincible Knights Errant",2012,17,"七侠五义人间道","Wuxia, Drama","Adapted From A Novel, Martial Arts, Historical, Adventure, Action"
"/45465-qi-pa-yi-jia-qin","Qi Pa Yi Jia Qin",2014,36,"奇葩一家親","Comedy, Drama, Family",""
"/45223-malan-epic","Malan Epic",2016,20,"馬蘭謠","Military, Historical, Drama",""
"/45043-tai-tou-xian-xi","Tai Tou Xian Xi",2012,30,"抬頭見喜","Romance, Drama",""
"/44993-journey-to-the-sing-war","Journey to the Sing & War",2014,9,"唱戰記","Music, Youth, Drama","Miniseries"
"/44839-xiang-dong-shi-da-hai","Xiang Dong Shi Da Hai",2012,32,"向東是大海","Historical, Drama","Historical Fiction, Hardworking Male Lead, Chinese Republican Era"
"/44751-the-family-and-love","The Family and Love",2012,39,"兒女情更長","Drama","Family"
"/44705-little-daddy","Little Daddy",2013,33,"小爸爸","Comedy, Romance, Family",""
"/44685-the-era-of-young-couples","Young Couple Times",2012,32,"小夫妻時代","Romance, Youth, Family",""
"/44643-campus-belle","Campus Belle",2015,16,"校花攻略","Romance, Youth","Campus Setting"
"/44621-peony-pavillon","Peony Pavilion",2012,36,"牡丹亭","Romance, Wuxia, Drama","Historical Fiction, Song Dynasty, Martial Arts, Historical, Adventure, Action"
"/44461-time-to-love","Time To Love",2016,39,"抓緊時間愛","Romance",""
"/44099-the-cavalry","The Cavalry",2012,30,"中國騎兵","Historical",""
"/43945-ai-wo-ni-bie-zou","Love Me, Don't Go",2015,49,"爱我，你别走","Romance, Drama",""
"/43663-cosmetic-raiders","Cosmetic Raiders",2016,15,"整容攻略","Drama","Web Series"
"/43599-happiness-together","Happiness Together",2018,43,"幸福起航","Romance, Drama",""
"/43539-rookie-hades","Rookie Hades",2016,10,"菜鳥閻王","Comedy, Sci-Fi, Supernatural","Miniseries"
"/43405-wolves-in-war","Wolves in War",2018,39,"战天狼","War","Brothers' Relationship"
"/43399-8090-xiang-qian-chong","8090 Xiang Qian Chong",2013,40,"8090向前冲","Romance, Youth",""
"/43367-we-are-family","We Are Family",2018,38,"幸福有配方","Drama, Family",""
"/43347-police-captain","Police Captain",2015,36,"刑警队长","Crime, Drama","Police Department Setting, City Setting, Police Captain Male Lead, Police Officer Supporting Character"
"/43267-the-love-is-inconceivable","The Love Is Inconceivable",2014,40,"愛情最美麗","Romance",""
"/43117-xiu-cai-yu-dao-bing","Xiu Cai Yu Dao Bing",2015,42,"秀才遇到兵","Drama, War","Propaganda"
"/43063-tracks-in-the-snowy-forest","Tracks In The Snowy Forest",2016,40,"雪海","Drama, War",""
"/43051-xue-lang-gu","Xue Lang Gu",2012,28,"雪狼谷","Military, War",""
"/42855-ensanguined-youth","Ensanguined Youth",2017,43,"血染大青山","Drama, War",""
"/42849-da-zhai-men-1912","Da Zhai Men 1912",2013,35,"大宅門1912","Historical",""
"/42771-blood-out","Blood Out",2017,50,"太行英雄传","Military, Historical, War","Propaganda"
"/42721-search-path","Search Path",2013,44,"寻路","Historical, Drama, War","Propaganda"
"/42637-chivalrous-hero-lu-xiao-yu","Chivalrous Hero Lu Xiao Yu",2021,24,"大侠卢小鱼之夕阳红战队","Comedy, Wuxia, War","Web Series, Swordsman Male Lead, Martial Arts, Historical, Adventure, Action"
"/42381-chinese-traditional-magic","Chinese Traditional Magic",2012,40,"大戲法","Mystery, Drama","Investigation"
"/42367-the-legend-of-the-song-dynasty-zhao-kuang-yin","The Legend Of The Song Dynasty: Zhao Kuang Yin",2015,48,"大宋傳奇之趙匡胤","Historical","Historical Fiction, Song Dynasty"
"/42327-da-mu-ge","Da Mu Ge",2018,34,"大牧歌","Drama",""
"/42325-da-ming-detective-story","Da Ming Detective Story",2013,30,"大明按察使","Historical, Crime",""
"/41879-da-gou-gun","Dog Stick",2013,70,"打狗棍","Historical, War",""
"/41547-immerse-land","Immerse Land",2019,5,"因迈思乐园","Thriller, Mystery, Sci-Fi, Family","Investigation, Suspense, Disappearance, Miniseries, Drama"
"/41259-a-pi-secretary","A PI Secretary",2012,19,"阿丕书记","Historical, Drama, Political",""
"/41097-left-hand-family-right-hand-love","Left Hand Family, Right Hand Love",2013,35,"左手親情右手愛","Romance, Family",""
